image_file,hand,leg,hip,shoulder,mixed,label,perimeter,nm_lns,mean_length,std_length,mean_slope,std_slope,max_acute_angle,min_acute_angle,area,num_corners,corner_ratio
IMG0002104.jpg,1,0,0,0,0,0,2.566079295154185,4,0.1819830036197161,0.0279387492459266,8.381907308377896,17.8981245555751,15.586489107684049,3.5479600452235807,11.288546255506608,36,0.079295154185022
IMG0002364.jpg,1,0,0,0,0,1,20.50434027777778,141,0.0775679847912706,0.0143325388162219,-25.222222222222225,27.2463753394062,90.0,0.0,93.76519097222224,5719,2.482204861111111
IMG0000502.jpg,0,0,1,0,0,0,14.742627345844504,11,0.233861106260838,0.0483610364688387,11.177442600972013,21.94823110071963,90.0,1.2401551683572645,65.78552278820375,635,1.7024128686327078
IMG0001415.jpg,0,1,0,0,0,0,3.052863436123348,4,0.177544816640832,0.0571533094296957,8.125,17.719110446069237,88.33971763101721,3.1837180060978074,13.110132158590307,82,0.1806167400881057
IMG0002174.jpg,0,1,0,0,0,0,8.962466487935657,9,0.2394754089708768,0.0320033404488,11.142916605522538,25.574393593941082,90.0,1.1381770074877346,39.943699731903486,130,0.3485254691689008
IMG0004164.jpg,0,1,0,0,0,0,5.612334801762114,11,0.2010832126559725,0.0555271957633385,-16.790873015873014,34.19736182019123,89.38394009160076,0.0,23.030837004405285,112,0.2466960352422907
IMG0002883.jpg,1,0,0,0,0,0,5.431718061674009,9,0.2248384861616039,0.0658593827292312,-2.0282186948853616,10.83827877836802,87.51044707800085,0.0,23.4273127753304,216,0.4757709251101321
IMG0000131.jpg,0,1,0,0,0,0,22.016666666666666,180,0.0906747534628382,0.0241135323997338,1.931109621055273,8.836349430179332,90.0,0.0424308336426855,100.62291666666668,6702,2.3270833333333334
IMG0004117.jpg,1,0,0,0,0,1,3.8722466960352415,8,0.238470838553123,0.1619882711230771,3.664242875180375,2.791719966632319,82.03038960567865,0.0,21.88546255506608,52,0.1145374449339207
IMG0000784.jpg,0,0,1,0,0,0,13.300268096514746,3,0.2458755821900432,0.0851313960565058,1.7741935483870968,0.0,90.0,90.0,61.17426273458445,594,1.592493297587131
IMG0002605.jpg,1,0,0,0,0,1,8.482573726541554,12,0.2423207165352684,0.0618855021462402,13.997222222222224,8.15748680963584,90.0,0.0600663174120666,34.193029490616624,271,0.7265415549597856
IMG0001048.jpg,0,1,0,0,0,0,7.490616621983914,14,0.2707429952230993,0.0518888401106716,-4.5204756107755335,6.231675462125442,74.92590303877216,0.0389204521888005,35.15013404825737,106,0.2841823056300268
IMG0002017.jpg,0,1,0,0,0,0,7.975871313672922,16,0.2972081305240471,0.0585570635528047,3.5453763982383544,16.471902154847417,63.22421237560573,0.1154573339225026,35.32439678284182,118,0.3163538873994638
IMG0001727.jpg,0,1,0,0,0,0,3.962555066079295,8,0.1827870797365662,0.0668706036769967,10.391666666666666,7.214385705734834,87.43622978853499,0.0,16.82819383259912,98,0.2158590308370044
IMG0003583.jpg,0,1,0,0,0,0,5.026431718061674,8,0.1853753149889918,0.0597218273521929,-4.996428571428572,30.04633454163345,90.0,1.1386481782607512,21.34801762114537,249,0.5484581497797357
IMG0001693.jpg,0,1,0,0,0,0,6.290748898678414,13,0.2222101635636823,0.0989287634074145,-6.013354978354978,7.246089588728524,90.0,0.0834799324047149,25.951541850220263,114,0.2511013215859031
IMG0002046.jpg,0,1,0,0,0,0,4.920704845814978,10,0.1524263733552482,0.046063279232349,18.333333333333332,17.698870020427858,90.0,0.0,19.96696035242291,177,0.3898678414096916
IMG0001429.jpg,0,1,0,0,0,0,5.453744493392071,12,0.1760421038129047,0.0333244456454617,-3.291460237293571,33.362815550550174,90.0,0.0545284437058954,23.64977973568282,155,0.3414096916299559
IMG0003754.jpg,1,0,0,1,1,0,4.830396475770925,2,0.2588105726872247,0.1486784140969163,0.0,0.0,0.0,0.0,21.709251101321588,193,0.4251101321585903
IMG0000370.jpg,1,0,0,0,0,0,5.63215859030837,13,0.2136985197579662,0.1218180923159954,0.49778138528138516,7.276974566520108,86.02750405924934,0.0,22.85022026431718,271,0.5969162995594713
IMG0000074.jpg,0,1,0,0,0,0,17.568402777777777,214,0.0887629786435703,0.0312830279110581,1.950542935315967,1.7376329509995536,32.02330317857273,0.0544073976437021,81.53680555555556,7732,2.6847222222222222
IMG0002141.jpg,0,1,0,0,0,0,8.369973190348526,14,0.2841512070977913,0.0876703893494065,-0.11723108506973179,0.8830246084594457,90.0,0.0080010862887543,37.28686327077748,210,0.5630026809651475
IMG0003439.jpg,0,1,0,0,0,0,9.0857908847185,16,0.2383465021501791,0.0656378334937916,-12.090092592592592,12.534715252554404,90.0,1.049293614478592,39.64611260053619,160,0.4289544235924933
IMG0002787.jpg,0,1,0,0,0,0,7.288546255506608,14,0.1889567549980088,0.0268052965153906,-6.078584995251662,8.704962686429708,90.0,0.0,30.863436123348016,159,0.3502202643171806
IMG0001795.jpg,1,0,0,0,0,0,3.647577092511013,6,0.2242893356559114,0.0426931731968802,-9.341538461538462,8.38226021968613,90.0,0.0,15.33920704845815,139,0.3061674008810572
IMG0004105.jpg,1,0,0,0,0,0,4.656387665198238,4,0.1669667966100055,0.0644312270071792,-4.458333333333334,4.477373672143079,83.99099404250548,0.0,20.3920704845815,206,0.4537444933920704
IMG0002401.jpg,0,1,0,0,0,1,5.004405286343612,6,0.1850173464628371,0.0442007583178195,5.05136273000079,4.434321144131979,89.80778262211807,0.3983271023927299,23.295154185022028,156,0.3436123348017621
IMG0001292.jpg,0,1,0,0,0,0,3.594713656387665,8,0.2095597659302475,0.0778628894607204,3.2059882764294527,2.598137449000036,87.11857805153308,0.0,15.383259911894273,55,0.1211453744493392
IMG0001198.jpg,1,0,0,0,0,1,5.388739946380697,7,0.2251429350586604,0.066156766345803,4.121527777777779,17.340252400083774,90.0,0.1801930921184683,22.544235924932977,241,0.646112600536193
IMG0000578.jpg,0,1,0,0,0,0,6.469162995594714,11,0.2001539922770516,0.09263571947578,30.69452816288259,26.909107248136397,90.0,0.0298104965437768,25.874449339207047,178,0.3920704845814978
IMG0002978.jpg,0,1,0,0,0,0,6.60857908847185,10,0.247199059905897,0.0668411439534155,0.25931722652605044,4.965229378015473,85.370613336793,0.0232878104680113,29.780160857908847,143,0.3833780160857908
IMG0002910.jpg,0,1,0,0,0,0,7.662198391420912,14,0.262559125267242,0.0549449523400178,-0.2423019175010802,0.07021803684885167,90.0,1.0398741133633078,32.89008042895443,245,0.6568364611260054
IMG0001726.jpg,0,0,0,1,0,0,6.174008810572687,4,0.228519942574507,0.142494012460229,6.906818181818181,5.54948246455704,86.30861401354872,1.0049781913110396,29.4273127753304,190,0.4185022026431718
IMG0002799.jpg,0,1,0,0,0,0,9.900881057268723,16,0.1870359021353849,0.0610717021413143,0.2389558966861598,7.791823481204589,90.0,0.7009876902190926,38.64757709251101,459,1.0110132158590308
IMG0000314.jpg,0,1,0,0,0,0,4.20704845814978,7,0.1714184533952273,0.058643985397075,-1.6919527500922844,9.347978747619864,86.56636963754949,0.0,17.766519823788546,230,0.5066079295154186
IMG0001971.jpg,1,0,0,0,0,1,4.819383259911894,9,0.1580291818412439,0.0526466727088372,6.402760202760203,4.220267352552023,85.60129464500447,0.0,20.944933920704845,177,0.3898678414096916
IMG0000315.jpg,0,0,1,0,0,0,5.438325991189427,5,0.2374223986421594,0.0672281085284376,-0.03478057889822596,0.08645402119111767,11.123234360134989,0.1307267798616615,25.198237885462557,95,0.2092511013215859
IMG0001858.jpg,0,1,0,0,0,0,4.89647577092511,10,0.1994036973388528,0.0822636275584213,6.696626165085917,3.935904457864619,90.0,0.3554405656110228,21.14977973568282,98,0.2158590308370044
IMG0004094.jpg,1,0,0,0,0,0,7.793565683646112,7,0.2454640399936599,0.1417287134465411,5.864880952380952,1.6021592705568606,90.0,1.7952501338365914,31.03485254691689,373,1.0
IMG0001930.jpg,0,1,0,0,0,0,4.786343612334802,4,0.2632223559170188,0.0996083132351654,-0.5523258521139878,0.5619908898905444,49.306922046219874,0.2237547110313894,21.14757709251101,204,0.4493392070484581
IMG0004146.jpg,0,1,0,0,0,0,5.788546255506608,10,0.1547626875481582,0.0376976956860777,-3.9220082040306763,20.72066623633719,90.0,0.3411776636219569,24.244493392070485,259,0.5704845814977973
IMG0003608.jpg,1,0,0,0,0,0,4.889867841409692,11,0.1937562344324983,0.0795761248836046,9.44047619047619,30.877331245129145,89.35625428582463,0.0340995523003592,21.024229074889867,176,0.3876651982378855
IMG0001192.jpg,0,1,0,0,0,1,3.2819383259911894,3,0.1882703812751476,0.0808122908927077,-0.8947368421052632,1.2653489768601376,69.56717132060132,0.0,14.37885462555066,145,0.3193832599118942
IMG0000883.jpg,1,0,0,0,0,0,5.4449339207048455,10,0.1632463013434407,0.0625504731264619,-15.52994227994228,18.422844392917572,90.0,0.1420446886265758,23.1431718061674,241,0.5308370044052864
IMG0001555.jpg,0,1,0,0,0,0,9.439678284182303,6,0.2301865581953674,0.043350865693253,-2.356837606837606,19.132095020294706,16.687865864663877,1.0378534933014112,42.51742627345845,191,0.5120643431635389
IMG0001780.jpg,1,0,0,0,0,1,4.7640750670241285,6,0.2575435996780281,0.0945302950483127,-0.006085701737875482,2.630739942378146,90.0,0.4546743138562798,21.03217158176944,140,0.3753351206434316
IMG0003079.jpg,1,0,0,0,0,0,3.997797356828194,5,0.1926943959899165,0.0326615634688807,-22.439924242424244,36.993996810603704,89.88064950575877,0.7161599454706593,17.58149779735683,148,0.3259911894273127
IMG0003528.jpg,0,1,0,0,0,0,5.41409691629956,8,0.237775107422564,0.0439878019323535,1.7677709062757625,1.7076042706092156,74.05460409907714,0.0,24.23127753303965,223,0.4911894273127753
IMG0002768.jpg,0,1,1,0,1,1,10.348017621145374,13,0.22068495400118,0.0493790011942178,-3.629351932102247,3.027365676566957,89.31595055636765,0.0502028231256265,46.596916299559474,530,1.1674008810572687
IMG0003737.jpg,0,1,0,0,0,0,8.533512064343164,7,0.2107672103470131,0.0805213646105783,5.635746606334841,2.192106499164822,90.0,4.1131744184501535,37.415549597855225,174,0.4664879356568364
IMG0002850.jpg,0,1,0,0,0,0,4.458149779735683,8,0.1825360457170658,0.0174255253401974,-23.720161782661783,28.54871251214319,89.35625428582463,0.0,18.55726872246696,177,0.3898678414096916
IMG0002634.jpg,0,1,0,0,0,0,5.73568281938326,11,0.1935480395718107,0.0638204505906041,2.000252525252525,24.044868107942158,90.0,0.0,23.8215859030837,157,0.3458149779735683
IMG0002761.jpg,1,0,0,0,0,0,10.136729222520108,18,0.2592118137076822,0.0997706742569645,-10.1737012987013,25.51556108578347,90.0,0.0423472055246101,39.80965147453083,419,1.123324396782842
IMG0003408.jpg,0,1,0,0,0,0,6.149779735682819,9,0.1698674082413552,0.0563761125328342,-17.529885563380283,22.795526481230016,90.0,0.1235708641504107,27.240088105726876,259,0.5704845814977973
