image_file,label,perimeter,nm_lns,mean_length,std_length,mean_slope,std_slope,max_acute_angle,min_acute_angle
1086.png,1,5.133928571428571,4,0.3518281376211107,0.11176883502870126,-8.853030303030303,7.359313639544048,28.052333655110704,0.1753946955286425
1087.png,1,4.674107142857143,5,0.42006616989354334,0.12411713588853432,-9.84016563146998,6.9476061126613615,90.0,0.2852753707979221
109.png,1,8.861607142857142,9,0.4979608162164305,0.18401297956082674,-1.1407498636731135,0.08407244114723986,5.700958017060968,0.006052158034451057
1090.png,1,3.6160714285714284,2,0.2448846372016958,0.0006510770840184726,-3.0588235294117645,0.0,90.0,90.0
1092.png,1,5.428571428571429,1,0.3853276004828587,0.0,5.666666666666667,0.0,0.0,90.0
1094.png,1,3.7589285714285716,2,0.2837836805925129,0.0018259542596891498,-2.234074074074074,0.08592592592592574,1.6450814440522417,1.6450814440522417
1095.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1096.png,1,3.544642857142857,2,0.5039198697926781,0.07226707062347051,-0.18528802320762539,0.0041856610029009506,0.4637188377958649,0.4637188377958649
1097.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1098.png,1,4.535714285714286,2,0.32923486519066736,0.042267745905163856,12.25,1.583333333333334,1.22115366911921,1.22115366911921
1099.png,1,7.727678571428571,9,0.30470964278048523,0.09912707082470074,0.8035835023664639,3.212949471249606,90.0,0.0
110.png,1,2.2767857142857144,1,0.24553571428571427,0.0,0.0,0.0,0.0,90.0
1100.png,1,9.825892857142858,7,0.313068927159659,0.07969889524010818,-3.6966291175968595,6.023709665420621,88.49961169254412,0.0
1101.png,1,3.5892857142857144,2,0.42473222689210244,0.027109949139325934,1.7869767441860465,0.026976744186046453,0.7372912764907844,0.7372912764907844
1102.png,1,5.504464285714286,2,0.9808384610368517,0.020446188927933318,9.509469696969695,0.21780303030303028,0.27311770933770385,0.27311770933770385
1104.png,1,1.5982142857142858,2,0.41502419981325256,0.002929276567034761,0.42688098495212035,0.003351573187414497,0.32486266037474054,0.32486266037474054
1106.png,1,7.513392857142857,4,0.3142224546978065,0.05381917342333164,0.18791101961457082,0.2576613816560376,90.0,0.6585431775640246
1108.png,1,5.571428571428571,2,0.3331048827049665,0.09100226015217634,0.09259259259259259,0.0,90.0,90.0
1110.png,1,4.5,1,0.23660714285714285,0.0,0.0,0.0,0.0,90.0
1112.png,1,3.21875,2,0.49614612574020955,0.013486845432302386,0.049463937621832356,0.003167641325536062,0.3620978207604618,0.3620978207604618
1114.png,1,4.107142857142857,2,0.28842660337346326,0.028537682340822462,-11.6,0.0,90.0,90.0
1116.png,1,7.571428571428571,5,0.30275519641083437,0.06708802073268315,19.64388888888889,33.692653350764985,90.0,1.1457628381748262
1117.png,1,7.767857142857143,9,0.37727002452659675,0.058070863052405455,-0.7836745404449463,1.121481444123107,89.74980167980245,0.11598320091605377
1118.png,1,5.129464285714286,3,0.31682995495060495,0.042337472985367684,1.454846436871794,1.3015467775863534,84.56202941562024,11.932446521075416
112.png,1,2.9375,3,0.35009498465866257,0.04361237360906657,-1.225062468765617,1.2046291201652153,89.86690899776599,0.5764716749209741
1122.png,1,10.1875,9,0.34125045944319166,0.11677704475414365,-6.448655913978494,14.559416950416043,90.0,0.012305794407753009
1124.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1125.png,1,1.6785714285714286,4,0.4258230056993056,0.010301913625730698,1.7760326086956522,2.039873332077129,89.97570153686252,0.1779747495531321
1126.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1128.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
113.png,1,3.78125,2,0.43275560052196993,0.07283337961578465,-1.775,0.025000000000000022,0.6902771978650802,0.6902771978650802
1130.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1131.png,1,8.316964285714286,1,0.28125,0.0,0.0,0.0,0.0,90.0
1133.png,1,1.4508928571428572,1,0.24557629534776906,0.0,-55.0,0.0,0.0,90.0
1136.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
114.png,1,4.834821428571429,2,0.36716619937529416,0.07479808633899157,-4.0625,4.0625,82.98349825527708,82.98349825527708
1140.png,1,8.397321428571429,7,0.35274001338899863,0.07128446873957603,13.362035153867373,32.51212025575312,89.38394009160076,0.6820603931719648
1142.png,1,3.4017857142857144,2,0.4836352412022892,0.013526665760315748,12.729166666666668,0.39583333333333304,0.27848842105688737,0.27848842105688737
1144.png,1,3.361607142857143,2,0.25888331920091967,0.0091225918670024,-1.9753623188405798,0.24202898550724639,5.707198234409934,5.707198234409934
1145.png,1,2.388392857142857,5,0.2438898412943881,0.00800886989978386,4.25,6.010407640085654,90.0,0.0
1146.png,1,6.111607142857143,7,0.42526575382905174,0.12534522222792818,-1.442848251806114,0.1533585873435652,8.746162262555211,0.016370222285951946
1147.png,1,4.611607142857143,4,0.2713114255401649,0.01415268557972888,-19.04862155388471,28.957036990495055,90.0,2.214598420056497
1148.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1149.png,1,2.2767857142857144,1,0.24553571428571427,0.0,--,--,0.0,90.0
1150.png,1,7.200892857142857,9,0.4918292984902132,0.15907738205736796,-1.629079230315811,1.7787919643180887,89.28780702182335,0.02875072647634043
1152.png,1,3.205357142857143,2,0.3607717902172777,0.01908619882169818,-1.7863577863577862,0.02445302445302444,0.668655030113377,0.668655030113377
1153.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1154.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1155.png,1,6.084821428571429,6,0.6220728247466475,0.17617415260690422,1.2925823090036384,0.062317889235060625,4.151343692929329,0.020129679262416364
1157.png,1,4.491071428571429,3,0.3360316644560948,0.06401167973682961,-3.0588235294117645,2.295374215946964,79.74880124918258,5.082086042236135
116.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1160.png,1,1.46875,1,0.26845172104237336,0.0,0.06666666666666667,0.0,0.0,90.0
1161.png,1,5.59375,5,0.41167389410239785,0.07633831664398386,-1.2045364357864359,5.629957531605782,89.89225865720438,0.0217111696805096
1162.png,1,7.241071428571429,2,0.2915224060556101,0.027978260642298636,12.93421052631579,16.565789473684212,17.337035644909466,17.337035644909466
1164.png,1,8.848214285714286,8,0.3340717768085843,0.08169888040758826,9.954738783498946,22.41860350775418,90.0,0.0
1167.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1168.png,1,7.308035714285714,4,0.39455177178856093,0.2055049378495518,1.3994715447154473,2.4637272692623995,82.78472256427195,1.1457628381748262
1169.png,1,8.59375,4,0.2816214234496205,0.04073523664740079,-0.27260361015306234,0.1363807007675794,20.06815446687786,3.93419547072342
1170.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1171.png,1,1.7589285714285714,4,0.3828422184911538,0.031502737586843764,0.5063048245614035,1.1248862773712376,89.79507023674441,0.0
1172.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1173.png,1,8.160714285714286,7,0.318415403558375,0.06887495893079942,-11.24638888888889,11.874955396741631,14.361414661813361,0.12732374488786835
1174.png,1,6.419642857142857,4,0.5333506633195976,0.134525309053096,-1.8818356374807987,0.07099561357118724,1.9333006949186293,0.0
1176.png,1,6.348214285714286,2,0.5446850180673299,0.09823412576819485,86.0,14.0,0.22278485505685444,0.22278485505685444
1177.png,1,5.549107142857143,2,0.37876302417581215,0.0249278952394843,-0.5610897083104017,0.004127682993946058,0.3597427371690182,0.3597427371690182
1179.png,1,6.013392857142857,4,0.485239341790661,0.23872237577659794,13.317476383265856,5.138157681512441,9.156380765569857,0.2016659703480848
1180.png,1,4.71875,6,0.4014350517816711,0.13234173085182388,1.2607540908331942,12.047157375816939,90.0,0.37247940017093606
1181.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1183.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1184.png,1,12.598214285714286,15,0.5400917087131049,0.13540173975373498,-0.3723801868715907,0.731888958999054,89.10938419756248,0.02286161379057753
1185.png,1,7.441964285714286,3,0.30580557178530016,0.07957063169493485,1.9232323232323232,2.141949618584487,89.0178828367758,17.81018116026189
1186.png,1,6.049107142857143,6,0.41453031898287424,0.029383356696593654,1.2141281885962736,1.5382742377193552,90.0,0.0
1188.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1190.png,1,11.008928571428571,9,0.29170368342721775,0.04387353686591829,-4.538977072310407,26.364588348326095,21.868579185372514,0.41273259535311235
1193.png,1,6.151785714285714,4,0.38377929647353287,0.05263318023885391,1.4861040031290256,1.7885621344470926,89.92947733107103,0.46032465859125965
1194.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1195.png,1,5.241071428571429,1,0.24107142857142858,0.0,0.0,0.0,0.0,90.0
1197.png,1,8.995535714285714,7,0.6489023819122232,0.1506960343749634,-0.7902244858537453,1.5642488343544199,85.04885464154708,0.07277630936386909
1198.png,1,5.138392857142857,4,0.4143027062827288,0.0030065346298352165,0.7130865248531603,1.2282469503072084,90.0,0.2661187529173824
120.png,1,8.375,3,0.30243921440307103,0.02489379466899195,-12.76923076923077,7.230769230769231,90.0,7.372397537311411
1204.png,1,4.017857142857143,3,0.31196430760178656,0.01697108736491124,-1.1878399378399378,0.1470259689455386,8.652541791114745,3.3516152745890393
1205.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1208.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1209.png,1,4.834821428571429,2,0.36716619937529416,0.07479808633899157,-4.0625,4.0625,82.98349825527708,82.98349825527708
121.png,1,3.955357142857143,2,0.3386172958398035,0.014964278689948846,-2.190909090909091,0.00909090909090926,0.1796100057493704,0.1796100057493704
1210.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1212.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1213.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1214.png,1,9.223214285714286,6,0.3915469140957457,0.08322850142741886,-1.11482683982684,9.865068410707716,19.148647992655032,0.20317567146579804
1216.png,1,5.09375,5,0.3123003544144912,0.04370872817066975,0.21464491064491065,0.09531698137594885,13.62740177280368,1.2179157800432447
1217.png,1,7.205357142857143,7,0.37003570821552095,0.06541702628256338,-7.683531746031745,13.040908543911641,18.33681570219493,0.44529502008565713
1218.png,1,3.375,2,0.3772321428571429,0.14508928571428573,--,--,90.0,90.0
122.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1221.png,1,4.477678571428571,2,0.32374516824009225,0.04235348057367394,-15.75609756097561,15.74390243902439,87.4830026525647,87.4830026525647
1223.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1224.png,1,4.084821428571429,2,0.550226279267484,0.05660465426157993,-2.357516339869281,0.11307189542483664,1.9788752239726313,1.9788752239726313
1225.png,1,7.383928571428571,6,0.3929767721663975,0.03118073191542132,1.7444292953934244,1.0191059994637848,71.56505117707799,1.9091524329965806
1227.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
123.png,1,1.2232142857142858,1,0.48865068932057115,0.0,-0.09174311926605505,0.0,0.0,90.0
1230.png,1,5.174107142857143,1,0.29910714285714285,0.0,--,--,0.0,90.0
1231.png,1,7.441964285714286,7,0.3758028139846305,0.04689149236937124,-0.07750377798401191,0.9711961920581211,90.0,0.7293733259509968
1232.png,1,2.7232142857142856,3,0.40301959803821746,0.04103908592188802,-31.26666666666667,50.01643618740632,15.121980951923419,1.6137661037197655
1233.png,1,5.254464285714286,3,0.3218446009462172,0.02286766204972794,-3.8543345543345544,2.7527222124952164,80.14596938852148,1.8837867331656166
1234.png,1,7.357142857142857,1,0.4082076068070046,0.0,1.15,0.0,0.0,90.0
1235.png,1,5.674107142857143,3,0.24924266994050961,0.015009863014994485,-2.1666666666666665,18.63193196877041,7.608893149541701,0.7553389614400676
1236.png,1,1.8794642857142858,1,0.22837777790051184,0.0,-12.75,0.0,0.0,90.0
1237.png,1,6.348214285714286,3,0.617479936793217,0.2341724256541669,-9.928811928811928,7.072892078617394,89.84342398665196,0.10971185367355364
1238.png,1,5.830357142857143,2,0.4129464285714286,0.002232142857142877,0.0,0.0,90.0,90.0
1239.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
124.png,1,1.1919642857142858,1,0.25003985651679367,0.0,-0.017857142857142856,0.0,0.0,90.0
1240.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1242.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1243.png,1,6.785714285714286,7,0.284707572736023,0.02857020077358987,4.1563184364654955,2.214104138998831,82.98349825527708,0.5871982645151893
1244.png,1,6.665178571428571,5,0.6351502710804912,0.1563268602256544,-1.0342477926490974,0.523385980625568,55.08816978339003,0.1294894679759057
1245.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1247.png,1,7.080357142857143,3,0.43507586412268856,0.21946862065245945,15.772294372294374,12.330364911063127,6.961099705764021,1.1625341425982503
1250.png,1,5.90625,1,0.28125,0.0,0.0,0.0,0.0,90.0
1253.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1255.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1256.png,1,4.977678571428571,2,0.28127146092808786,0.049085681929054964,-0.009615384615384616,0.009615384615384616,1.1017061152063952,1.1017061152063952
126.png,1,5.227678571428571,6,0.3602705879736934,0.07961937325520634,15.964285714285714,17.74655039776486,9.31838153153289,0.0
1260.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1261.png,1,4.611607142857143,4,0.2713114255401649,0.01415268557972888,-19.04862155388471,28.957036990495055,90.0,2.214598420056497
1262.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1264.png,1,6.723214285714286,3,0.37362308423717017,0.1844667291773878,10.166666666666666,47.969318898182784,2.6186249381353344,0.5118328176751443
1265.png,1,2.7901785714285716,4,0.3826079409389568,0.038608649499381476,-0.40003988035892324,1.070569392791465,89.99999999999999,0.0
1268.png,1,9.272321428571429,10,0.5419380399955818,0.1434118274753823,-1.166201248136611,0.1243570000192303,9.563071936279586,0.14076598050865938
1269.png,1,11.96875,7,0.29044774921480376,0.06736921260455919,2.5855551855551857,10.977308572547065,90.0,0.9780000730555568
1271.png,1,6.754464285714286,2,0.37616263499963687,0.04853150764412309,0.4172012354478498,0.77952007602756,70.03372084378172,70.03372084378172
1272.png,1,3.8348214285714284,1,0.6432445509259432,0.0,-28.8,0.0,0.0,90.0
1274.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1277.png,1,6.857142857142857,7,0.5153442659364973,0.17963575074405808,0.49173367191255496,1.4666357859689128,89.0348658986305,0.034043834101611936
1279.png,1,8.642857142857142,7,0.5632353555143264,0.18501022961976066,-1.154284492061079,0.7485377167695078,89.9926069962329,0.011569061821527216
1281.png,1,2.8973214285714284,1,0.32145957191776237,0.0,72.0,0.0,0.0,90.0
1282.png,1,4.276785714285714,1,0.2544642857142857,0.0,--,--,0.0,90.0
1283.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1284.png,1,1.6428571428571428,4,0.40505940804264373,0.0030505414407606957,-0.5728807699363561,1.15249688682652,90.0,0.22968301698539106
1286.png,1,4.21875,2,0.2853469440591977,0.039811229773483434,6.545454545454546,0.0,90.0,90.0
1288.png,1,7.084821428571429,3,0.2574668637400161,0.011704440303523836,-19.660493827160494,27.817232610692244,89.91011024081493,1.0609116902644946
1289.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1291.png,1,9.410714285714286,7,0.40000883494202444,0.10832413065303306,0.47712703962703973,11.500733312260826,90.0,0.7849615654510664
1292.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1293.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1295.png,1,3.0625,1,0.22837777790051184,0.0,12.75,0.0,0.0,90.0
1296.png,1,4.727678571428571,2,0.30683531238225226,0.0032638838108237367,-4.3125,4.3125,83.38653951768524,83.38653951768524
1297.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1298.png,1,2.2767857142857144,1,0.24553571428571427,0.0,--,--,0.0,90.0
1299.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
130.png,1,7.888392857142857,4,0.42410714285714285,0.11089055668191268,0.0,0.0,90.0,0.0
1300.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1301.png,1,2.794642857142857,1,0.23999428670920736,0.0,5.888888888888889,0.0,0.0,90.0
1304.png,1,7.464285714285714,7,0.39437766620381237,0.030863691320197634,0.16410660081262063,1.1184922837596551,89.93504700910479,0.1288000446022755
1305.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1306.png,1,10.174107142857142,8,0.3622594139732656,0.04398149350476205,-0.14009960917773537,1.0106768041588712,90.0,0.19880006436795683
1307.png,1,11.96875,7,0.29044774921480376,0.06736921260455919,2.5855551855551857,10.977308572547065,90.0,0.9780000730555568
1308.png,1,4.276785714285714,1,0.2544642857142857,0.0,--,--,0.0,90.0
1309.png,1,4.107142857142857,2,0.3589578135202508,0.02497075790832065,6.7272727272727275,0.0,90.0,90.0
131.png,1,8.450892857142858,7,0.47403653096470993,0.2378638833552103,-0.3165262882192386,1.8142826531778924,90.0,0.6902771978656084
1310.png,1,3.0848214285714284,1,0.5089285714285714,0.0,0.0,0.0,0.0,90.0
1312.png,1,9.147321428571429,7,0.40269808118454015,0.1374453367964242,-3.529781196137398,2.9388925022396513,89.6328655943352,0.5956813483827744
1313.png,1,4.241071428571429,3,0.33744336699718985,0.0021157021175446174,-0.767063492063492,0.1099557275940559,9.754916495814339,3.687517829907074
1314.png,1,4.674107142857143,5,0.42006616989354334,0.12411713588853432,-9.84016563146998,6.9476061126613615,90.0,0.2852753707979221
1316.png,1,6.321428571428571,7,0.3722858524250397,0.16353623882563295,23.05810359231412,17.172616109696897,11.39539990386388,0.2550240406862489
1317.png,1,2.299107142857143,2,0.40977280430876933,0.003890906713029829,-1.7777777777777777,0.022222222222222254,0.6121111078699791,0.6121111078699791
1318.png,1,7.727678571428571,4,0.3646520367396047,0.12721582681197294,-5.887398063200815,6.160890953739115,86.62770116871664,1.2559297580687925
1319.png,1,9.035714285714286,6,0.49799203460919905,0.16898855840130794,-2.1185690291001724,4.866966916458343,89.08415968505078,0.1141546418083746
132.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0
1321.png,1,11.008928571428571,9,0.29170368342721775,0.04387353686591829,-4.538977072310407,26.364588348326095,21.868579185372514,0.41273259535311235
